distance,total_duration_min,avg_speed_kmph,num_classes_offered,num_halts,halts_per_100km,departure_hour,is_night_departure,zone_clean,has_return_train,first_ac,second_ac,third_ac,sleeper,chair_car,first_class,type_clean,name,number
112.0,430.0,15.627906976744185,0,11,9.821428571428571,3,1,Unknown,1,0,0,0,0,0,0,Passenger,Saharsa-Forbesganj Passenger,52322
112.0,420.0,16.0,0,11,9.821428571428571,10,0,Unknown,1,0,0,0,0,0,0,Passenger,Forbesganj-Saharsa Passenger,52323
112.0,420.0,16.0,0,11,9.821428571428571,8,0,ECR,1,0,0,0,0,0,0,Passenger,Saharsa-forbesganj Passenger,52324
112.0,420.0,16.0,0,11,9.821428571428571,13,0,ECR,1,0,0,0,0,0,0,Passenger,Forbesganj-Saharsa Passenger,52325
112.0,415.0,16.19277108433735,0,11,9.821428571428571,13,0,Unknown,1,0,0,0,0,0,0,Passenger,Saharsa-Forbesganj Passenger,52326
112.0,420.0,16.0,0,11,9.821428571428571,18,0,Unknown,1,0,0,0,0,0,0,Passenger,Forbesganj-Saharsa Passenger,52327
112.0,460.0,14.608695652173912,0,11,9.821428571428571,16,0,Unknown,1,0,0,0,0,0,0,Passenger,Saharsa-Forbesganj Passenger,52328
112.0,420.0,16.0,0,11,9.821428571428571,21,0,Unknown,1,0,0,0,0,0,0,Passenger,Forbesganj-Saharsa Passenger,52329
112.0,415.0,16.19277108433735,0,11,9.821428571428571,18,0,Unknown,1,0,0,0,0,0,0,Passenger,Saharsa-Forbesganj Passenger,52330
213.0,375.0,34.08,0,30,14.084507042253522,14,0,NR,1,0,0,0,0,0,0,Passenger,BAIJNATHPAPROLA  - PATHANKOT PASSENGER,52468
170.0,550.0,18.545454545454547,0,29,17.058823529411764,2,1,NR,1,0,0,0,0,0,0,Passenger,Kangra Valley Rail Passenger,52471
147.0,455.0,19.384615384615387,0,27,18.367346938775512,13,0,NR,1,0,0,0,0,0,0,Passenger,Kangra Valley Rail Passenger,52467
213.0,380.0,33.631578947368425,0,24,11.267605633802818,17,0,NR,1,0,0,0,0,0,0,Passenger,Kangra Valley Rail Passenger,52470
3002.0,3285.0,54.8310502283105,3,389,12.95802798134577,20,0,SR,1,0,1,1,1,0,0,Express,BIKANER - KOCHUVELI Express,16311
170.0,610.0,16.721311475409838,0,34,20.0,7,0,NR,1,0,0,0,0,0,0,Passenger,JOGINDER NAGAR - PATHANKOT PASSENGER,52472
170.0,615.0,16.585365853658537,0,32,18.823529411764707,12,0,NR,1,0,0,0,0,0,0,Passenger,Kangra Valley Rail Passenger,52474
40.0,110.0,21.81818181818182,0,5,12.5,7,0,Unknown,1,0,0,0,0,0,0,Passenger,Raxaul-Narkatiaganj Passenger,52507
40.0,110.0,21.81818181818182,0,5,12.5,4,1,Unknown,1,0,0,0,0,0,0,Passenger,Narkatiganj Raxaul Passenger,52508
40.0,110.0,21.81818181818182,0,5,12.5,12,0,Unknown,1,0,0,0,0,0,0,Passenger,Raxaul Narkatiaganj Passenger,52509
40.0,105.0,22.857142857142858,0,5,12.5,10,0,Unknown,1,0,0,0,0,0,0,Passenger,Narkatiaganj Raxaul Passenger,52510
40.0,115.0,20.869565217391305,0,5,12.5,18,0,Unknown,1,0,0,0,0,0,0,Passenger,Raxaul Narkatiaganj Passenger,52511
40.0,110.0,21.81818181818182,0,5,12.5,15,0,Unknown,1,0,0,0,0,0,0,Passenger,Narkatiaganj Raxaul Passenger,52512
43.0,165.0,15.636363636363637,0,8,18.6046511627907,3,1,Unknown,1,0,0,0,0,0,0,Passenger,Jhanjharpur Laukaha Bazar Passenger,52515
43.0,145.0,17.793103448275865,0,8,18.6046511627907,21,0,Unknown,1,0,0,0,0,0,0,Passenger,Laukaha Bazar Jhanjharpur Passenger,52516
19.0,65.0,17.53846153846154,0,4,21.05263157894737,6,0,Unknown,1,0,0,0,0,0,0,Passenger,Laukaha Bazar Sakri Passenger,52518
19.0,60.0,19.0,0,4,21.05263157894737,17,0,Unknown,1,0,0,0,0,0,0,Passenger,Sakri Laukaha Bazar Passenger,52519
19.0,70.0,16.285714285714285,0,4,21.05263157894737,9,0,Unknown,1,0,0,0,0,0,0,Passenger,Laukaha Bazar Sakri Passenger,52520
19.0,60.0,19.0,0,4,21.05263157894737,22,1,Unknown,1,0,0,0,0,0,0,Passenger,Sakri Laukaha Bazar Passenger,52521
19.0,63.0,18.095238095238095,0,4,21.05263157894737,15,0,Unknown,1,0,0,0,0,0,0,Passenger,Laukaha Bazar Sakri Passenger,52522
51.0,150.0,20.4,0,8,15.686274509803921,2,1,ECR,1,0,0,0,0,0,0,Passenger,Sakri Nirmali Passenger,52523
51.0,160.0,19.125,0,8,15.686274509803921,5,0,Unknown,1,0,0,0,0,0,0,Passenger,Nirmali Sakri Pass,52524
51.0,165.0,18.545454545454547,0,8,15.686274509803921,6,0,Unknown,1,0,0,0,0,0,0,Passenger,Sakri Nirmali Pass,52525
51.0,150.0,20.4,0,8,15.686274509803921,9,0,Unknown,1,0,0,0,0,0,0,Passenger,Nirmali Sakri Passenger,52526
51.0,175.0,17.485714285714288,0,8,15.686274509803921,10,0,Unknown,1,0,0,0,0,0,0,Passenger,Sakri Nirmali Pass,52527
51.0,175.0,17.485714285714288,0,8,15.686274509803921,15,0,Unknown,1,0,0,0,0,0,0,Passenger,Nirmali Sakri Pass,52528
51.0,175.0,17.485714285714288,0,8,15.686274509803921,14,0,Unknown,1,0,0,0,0,0,0,Passenger,Sakri Nirmali Pass,52529
51.0,150.0,20.4,0,8,15.686274509803921,18,0,Unknown,1,0,0,0,0,0,0,Passenger,Nirmali Sakri Pass,52530
51.0,165.0,18.545454545454547,0,8,15.686274509803921,18,0,Unknown,1,0,0,0,0,0,0,Passenger,Sakri Nirmali Pass,52531
51.0,150.0,20.4,0,8,15.686274509803921,22,1,Unknown,1,0,0,0,0,0,0,Passenger,Nirmali Sakri Pass,52532
27.0,120.0,13.5,0,7,25.925925925925924,11,0,Unknown,1,0,0,0,0,0,0,Passenger,Bihariganj Banmankhi Passenger,52534
27.0,120.0,13.5,0,7,25.925925925925924,13,0,Unknown,1,0,0,0,0,0,0,Passenger,Banmankhi Bihariganj Passenger,52535
64.0,240.0,16.0,0,12,18.75,16,0,Unknown,1,0,0,0,0,0,0,Passenger,Bihariganj Purnia Passenger,52536
27.0,120.0,13.5,0,7,25.925925925925924,13,0,Unknown,1,0,0,0,0,0,0,Passenger,Purnia Bihariganj Passenger,52537
63.0,230.0,16.434782608695652,0,9,14.285714285714286,6,0,Unknown,1,0,0,0,0,0,0,Passenger,Bihariganj Purnia Passenger,52538
31.0,160.0,11.625,1,5,16.129032258064516,9,0,Unknown,1,0,0,0,0,0,1,Passenger,Darjeeling Kurseong Toy Train,52540
88.0,435.0,12.137931034482758,1,12,13.636363636363637,9,0,Unknown,1,0,0,0,0,0,1,Passenger,Kurseong Darjeeling Toy Train,52541
31.0,175.0,10.62857142857143,1,5,16.129032258064516,10,0,Unknown,1,0,0,0,0,0,1,Passenger,Darjeeling Kurseong Toy Train,52544
31.0,170.0,10.941176470588236,1,5,16.129032258064516,15,0,NFR,1,0,0,0,0,0,1,Passenger,Kurseong Darjeeling Toy Train,52545
2.0,11.0,10.90909090909091,1,4,200.0,17,0,NFR,0,0,0,0,0,0,1,Passenger,Darjeeling Joyride,52547
2.0,14.0,8.571428571428571,1,4,200.0,12,0,NFR,0,0,0,0,0,0,1,Passenger,Darjeeling Himalayan Toy Train,52548
2.0,14.0,8.571428571428571,1,4,200.0,15,0,NFR,0,0,0,0,0,0,1,Passenger,Darjeeling Himalayan Toy Train,52549
56.0,150.0,22.4,0,9,16.07142857142857,15,0,Unknown,1,0,0,0,0,0,0,Passenger,Murliganj-Purnia Passenger,52552
56.0,145.0,23.17241379310345,0,9,16.07142857142857,20,0,Unknown,1,0,0,0,0,0,0,Passenger,Purnia Murliganj Passenger,52553
56.0,180.0,18.666666666666668,0,3,5.357142857142857,11,0,NFR,1,0,0,0,0,0,0,Passenger,JIRIBAM - SILCHAR MG Passenger,52566
1057.0,1370.0,46.291970802919714,4,158,14.947965941343424,21,0,SER,1,1,1,1,1,0,0,Express,HOWRAH - JAGDALPUR Samaleshwari Exp,18005
56.0,135.0,24.88888888888889,0,9,16.07142857142857,4,1,Unknown,1,0,0,0,0,0,0,Passenger,Muraliganj Purnia Passenger,52554
34.0,115.0,17.73913043478261,0,6,17.64705882352941,22,1,ECR,1,0,0,0,0,0,0,Passenger,Budhma Banmankhi Passenger,52556
34.0,115.0,17.73913043478261,0,6,17.64705882352941,4,1,ECR,1,0,0,0,0,0,0,Passenger,Banmankhi Budhma Passenger,52557
34.0,115.0,17.73913043478261,0,6,17.64705882352941,6,0,ECR,1,0,0,0,0,0,0,Passenger,Budhma Banmankhi Passenger,52558
257.0,615.0,25.073170731707318,1,34,13.229571984435799,11,0,NFR,1,0,0,0,0,1,0,Passenger,Agartala Silchar Passenger,52563
257.0,555.0,27.783783783783782,1,34,13.229571984435799,10,0,NFR,1,0,0,0,0,1,0,Passenger,Silchar Agartala Passenger,52564
56.0,195.0,17.23076923076923,0,3,5.357142857142857,7,0,NFR,1,0,0,0,0,0,0,Passenger,SILCHAR - JIRIBAM MG Passenger,52565
94.0,285.0,19.789473684210527,0,12,12.765957446808512,7,0,Unknown,1,0,0,0,0,0,0,Passenger,Badarpur Bhairabhi Passenger,52567
94.0,300.0,18.8,0,12,12.765957446808512,13,0,Unknown,1,0,0,0,0,0,0,Passenger,Bhairabhi Badarpur Passenger,52568
51.0,130.0,23.53846153846154,0,10,19.607843137254903,16,0,Unknown,1,0,0,0,0,0,0,Passenger,Karimganj Dullabcherra Passenger,52569
51.0,140.0,21.857142857142854,0,10,19.607843137254903,5,0,Unknown,1,0,0,0,0,0,0,Passenger,Dullabcherra Karimganj Passenger,52570
28.0,160.0,10.5,0,5,17.857142857142854,13,0,NFR,1,0,0,0,0,0,0,Passenger,Karimganj Dullabcherra Passenger,52571
51.0,145.0,21.10344827586207,0,10,19.607843137254903,13,0,NFR,1,0,0,0,0,0,0,Passenger,Dullabcherra Karimganj Passenger,52572
141.0,240.0,35.25,1,13,9.21985815602837,16,0,NFR,1,0,0,0,0,1,0,Passenger,Agartala Dharmanagar Passenger,52575
141.0,250.0,33.839999999999996,1,13,9.21985815602837,6,0,NFR,1,0,0,0,0,1,0,Passenger,Dharmanagar Agartala Passenger,52576
116.0,280.0,24.857142857142854,0,18,15.517241379310345,7,0,NFR,1,0,0,0,0,0,0,Passenger,Dharmanagar Silchar Passenger,52577
116.0,235.0,29.617021276595747,0,18,15.517241379310345,17,0,NFR,1,0,0,0,0,0,0,Passenger,Silchar Dharmanagar Passenger,52578
141.0,235.0,36.0,1,13,9.21985815602837,6,0,NFR,1,0,0,0,0,1,0,Passenger,Agartala Dharmanagar Passenger,52579
141.0,260.0,32.53846153846154,1,13,9.21985815602837,11,0,NFR,1,0,0,0,0,1,0,Passenger,Dharmanagar Agartala Passenger,52580
67.0,170.0,23.64705882352941,0,19,28.35820895522388,19,0,WR,1,0,0,0,0,0,0,Passenger,Mahesana Ahmedabad Passenger,52901
69.0,150.0,27.6,0,20,28.985507246376812,5,0,WR,1,0,0,0,0,0,0,Passenger,Mahesana Ahmedabad Passenger,52903
69.0,160.0,25.875,0,20,28.985507246376812,19,0,WR,1,0,0,0,0,0,0,Passenger,Ahmedabad Mahesana Passenger,52904
69.0,170.0,24.352941176470587,0,20,28.985507246376812,13,0,WR,1,0,0,0,0,0,0,Passenger,Ahmedabad Mahesana Passenger,52906
69.0,165.0,25.09090909090909,0,20,28.985507246376812,12,0,WR,1,0,0,0,0,0,0,Passenger,Mahesana Ahmedabad Passenger,52907
69.0,160.0,25.875,0,20,28.985507246376812,11,0,WR,1,0,0,0,0,0,0,Passenger,Ahmedabad Mahesana Passenger,52908
69.0,155.0,26.709677419354836,0,20,28.985507246376812,14,0,WR,1,0,0,0,0,0,0,Passenger,Mahesana Ahmedabad Passenger,52909
69.0,165.0,25.09090909090909,0,20,28.985507246376812,4,1,WR,1,0,0,0,0,0,0,Passenger,Ahmedabad Mahesana Fast Passenger,52910
129.0,255.0,30.352941176470587,0,24,18.6046511627907,6,0,WR,1,0,0,0,0,0,0,Passenger,Ranuj Ahmedabad Fast Passenger,52911
129.0,235.0,32.93617021276596,0,24,18.6046511627907,17,0,WR,1,0,0,0,0,0,0,Passenger,Ahmedabad Ranuj Fast Passenger,52912
125.0,300.0,25.0,0,24,19.2,12,0,WR,1,0,0,0,0,0,0,Passenger,Patan Ahmedabad Passenger,52913
125.0,290.0,25.862068965517242,0,24,19.2,6,0,WR,1,0,0,0,0,0,0,Passenger,Ahmedabad Ranuj Passenger,52914
73.0,80.0,54.75,0,13,17.808219178082194,13,0,WR,1,0,0,0,0,0,0,Passenger,Nandol Dehegam Ahmedabad Passenger,52915
73.0,90.0,48.666666666666664,0,13,17.808219178082194,11,0,WR,1,0,0,0,0,0,0,Passenger,Ahmedabad Nandol Dehegam Passenger,52916
73.0,80.0,54.75,0,13,17.808219178082194,5,0,WR,1,0,0,0,0,0,0,Passenger,Nandol Dehegam Ahmedabad Passenger,52917
73.0,80.0,54.75,0,13,17.808219178082194,21,0,WR,1,0,0,0,0,0,0,Passenger,Ahmedabad Nandol Dehegam Passenger,52918
133.0,205.0,38.926829268292686,0,22,16.541353383458645,13,0,WR,1,0,0,0,0,0,0,Passenger,Himmatnagar Ahmedabad Passenger,52919
133.0,220.0,36.27272727272727,0,22,16.541353383458645,8,0,WR,1,0,0,0,0,0,0,Passenger,Ahmedabad Himmatnagar Passenger,52920
133.0,210.0,38.0,0,22,16.541353383458645,6,0,WR,1,0,0,0,0,0,0,Passenger,Himmatnagar Ahmedabad Passenger,52921
133.0,200.0,39.9,0,22,16.541353383458645,18,0,WR,1,0,0,0,0,0,0,Passenger,Ahmedabad Himmatnagar Pass,52922
188.0,340.0,33.17647058823529,0,28,14.893617021276597,15,0,WR,1,0,0,0,0,0,0,Passenger,Khed Brahma Ahmedabad Passenger,52923
188.0,325.0,34.707692307692305,0,28,14.893617021276597,8,0,WR,1,0,0,0,0,0,0,Passenger,Ahmedabad Khed Brahma Passenger,52924
188.0,330.0,34.18181818181818,0,28,14.893617021276597,15,0,WR,1,0,0,0,0,0,0,Passenger,Ahmedabad Khed Brahma Passenger,52926
298.0,690.0,25.91304347826087,1,35,11.74496644295302,9,0,WR,1,0,0,0,1,0,0,Passenger,Udaipur Ahmedabad Fast Passenger,52927
298.0,635.0,28.15748031496063,0,35,11.74496644295302,7,0,WR,1,0,0,0,0,0,0,Passenger,Mewar Fast Passenger,52928
190.0,420.0,27.142857142857142,0,17,8.947368421052632,9,0,WR,1,0,0,0,0,0,0,Passenger,Veraval Dhasa Passenger,52929
190.0,355.0,32.112676056338024,0,17,8.947368421052632,12,0,WR,1,0,0,0,0,0,0,Passenger,Dhasa Veraval Passenger,52930
685.0,740.0,55.54054054054054,3,91,13.284671532846716,17,0,NR,0,0,1,1,1,0,0,Premium,Rajasthan Sampark Kranti Express,22464
105.0,155.0,40.64516129032258,0,11,10.476190476190476,7,0,WR,1,0,0,0,0,0,0,Passenger,Jetalsar Dhasa Passenger,52931
105.0,145.0,43.44827586206897,0,11,10.476190476190476,17,0,WR,1,0,0,0,0,0,0,Passenger,Dhasa Jetalsar Passenger,52932
190.0,385.0,29.61038961038961,0,17,8.947368421052632,13,0,WR,0,0,0,0,0,0,0,Passenger,Veraval Dhasa Passenger,52933
155.0,260.0,35.769230769230774,0,20,12.903225806451612,16,0,WR,1,0,0,0,0,0,0,Passenger,Ahmedabad Botad Passenger,52935
23.0,40.0,34.5,0,4,17.391304347826086,11,0,WR,1,0,0,0,0,0,0,Passenger,Fatehabad Chowk Ujjain Passenger,52937
155.0,230.0,40.43478260869565,0,20,12.903225806451612,17,0,WR,1,0,0,0,0,0,0,Passenger,Botad Ahmedabad Passenger,52938
155.0,235.0,39.57446808510638,0,20,12.903225806451612,7,0,WR,1,0,0,0,0,0,0,Passenger,Gandhigram Botad Passenger,52939
155.0,210.0,44.285714285714285,0,12,7.741935483870967,7,0,WR,1,0,0,0,0,0,0,Passenger,SBI-BTD - GANDHIGRAM PASSENGER,52942
155.0,200.0,46.5,0,20,12.903225806451612,17,0,WR,1,0,0,0,0,0,0,Passenger,Ahmedabad Botad Passenger,52943
155.0,215.0,43.25581395348837,0,20,12.903225806451612,19,0,WR,1,0,0,0,0,0,0,Passenger,Ahmedabad Botad Passenger,52945
190.0,350.0,32.57142857142858,0,17,8.947368421052632,7,0,WR,0,0,0,0,0,0,0,Passenger,Dhasa Veraval Passenger,52946
105.0,140.0,45.0,0,11,10.476190476190476,20,0,WR,1,0,0,0,0,0,0,Passenger,Wansjaliya Dhassa Passenger,52947
105.0,135.0,46.666666666666664,0,11,10.476190476190476,7,0,WR,1,0,0,0,0,0,0,Passenger,Dhasa Wansjaliya Passenger,52948
94.0,215.0,26.232558139534884,0,12,12.765957446808512,16,0,WR,1,0,0,0,0,0,0,Passenger,Veraval Delvada Passenger,52949
94.0,195.0,28.923076923076923,0,12,12.765957446808512,8,0,WR,1,0,0,0,0,0,0,Passenger,Delvada Veraval Passenger,52950
158.0,370.0,25.62162162162162,0,19,12.025316455696203,14,0,WR,1,0,0,0,0,0,0,Passenger,Delvada Junagadh Passenger,52951
158.0,365.0,25.972602739726028,0,19,12.025316455696203,7,0,WR,1,0,0,0,0,0,0,Passenger,Junagadh Delvada Passenger,52952
71.0,225.0,18.933333333333334,0,9,12.67605633802817,14,0,WR,1,0,0,0,0,0,0,Passenger,Kodinar Veraval Passenger,52953
71.0,155.0,27.483870967741932,0,9,12.67605633802817,12,0,WR,1,0,0,0,0,0,0,Passenger,Veraval Kodinar Passenger,52954
134.0,250.0,32.16,0,12,8.955223880597014,6,0,WR,1,0,0,0,0,0,0,Passenger,Khijadiya Junagarh Pass,52955
134.0,230.0,34.95652173913043,0,12,8.955223880597014,18,0,WR,1,0,0,0,0,0,0,Passenger,JUNAGADH KHIJADIYA PASS,52956
147.0,235.0,37.53191489361702,0,23,15.646258503401361,10,0,WR,1,0,0,0,0,0,0,Passenger,Ratlam Mhow Fast Passenger,52957
147.0,255.0,34.588235294117645,0,21,14.285714285714286,5,0,WR,1,0,0,0,0,0,0,Passenger,Mhow Ratlam Fast Passenger,52958
147.0,260.0,33.92307692307693,0,21,14.285714285714286,20,0,WR,1,0,0,0,0,0,0,Passenger,Ratlam Mhow Fast Passenger,52959
147.0,250.0,35.279999999999994,0,21,14.285714285714286,15,0,WR,1,0,0,0,0,0,0,Passenger,Mhow Ratlam Fast Passenger,52960
147.0,285.0,30.94736842105263,0,21,14.285714285714286,15,0,WR,1,0,0,0,0,0,0,Passenger,Ratlam Mhow Fast Passenger,52961
147.0,285.0,30.94736842105263,1,21,14.285714285714286,7,0,WR,1,0,0,0,1,0,0,Passenger,Mhow Ratlam Fast Passenger,52962
147.0,235.0,37.53191489361702,0,21,14.285714285714286,7,0,WR,1,0,0,0,0,0,0,Passenger,Ratlam Mhow Fast Passenger,52963
147.0,260.0,33.92307692307693,0,21,14.285714285714286,20,0,WR,1,0,0,0,0,0,0,Passenger,Mhow Ratlam Fast Passenger,52964
147.0,255.0,34.588235294117645,1,21,14.285714285714286,17,0,WR,1,0,0,0,1,0,0,Passenger,Ratlam Mhow Fast Passenger,52965
147.0,235.0,37.53191489361702,0,21,14.285714285714286,12,0,WR,1,0,0,0,0,0,0,Passenger,Mhow Ratlam Passenger,52966
29.0,70.0,24.857142857142854,0,7,24.13793103448276,6,0,Unknown,1,0,0,0,0,0,0,Passenger,Indore Mhow Fast Passenger,52967
29.0,50.0,34.8,0,7,24.13793103448276,5,0,WR,1,0,0,0,0,0,0,Passenger,Mhow Indore Fast Passenger,52968
23.0,40.0,34.5,0,4,17.391304347826086,16,0,WR,1,0,0,0,0,0,0,Passenger,Ujjain Fatehabad Passenger,52969
23.0,40.0,34.5,0,4,17.391304347826086,18,0,WR,1,0,0,0,0,0,0,Passenger,Fatehabad Chowk Ujjain Passenger,52970
91.0,190.0,28.736842105263158,0,15,16.483516483516482,6,0,WR,1,0,0,0,0,0,0,Passenger,Ujjain Mhow Passenger,52971
91.0,170.0,32.11764705882353,0,14,15.384615384615383,18,0,WR,1,0,0,0,0,0,0,Passenger,Mhow Ujjain Passenger,52972
431.0,1050.0,24.62857142857143,1,47,10.904872389791183,22,1,WR,1,0,0,0,1,0,0,Passenger,Ratlam Akola Passenger,52973
431.0,990.0,26.12121212121212,1,47,10.904872389791183,6,0,WR,1,0,0,0,1,0,0,Passenger,Ratlam Akola Passenger,52975
431.0,925.0,27.956756756756757,1,47,10.904872389791183,13,0,WR,1,0,0,0,1,0,0,Passenger,Akola Ratlam Fast Pass,52976
29.0,50.0,34.8,0,7,24.13793103448276,11,0,WR,0,0,0,0,0,0,0,Passenger,Indore Mhow Fast Passenger,52977
29.0,50.0,34.8,0,9,31.03448275862069,9,0,WR,1,0,0,0,0,0,0,Passenger,Mhow-Indore Passenger,52978
29.0,65.0,26.76923076923077,0,9,31.03448275862069,14,0,WR,1,0,0,0,0,0,0,Passenger,Indore Mhow Passenger,52979
29.0,55.0,31.636363636363637,0,9,31.03448275862069,13,0,WR,1,0,0,0,0,0,0,Passenger,MHOW - INDM Passenger,52980
29.0,50.0,34.8,0,9,31.03448275862069,18,0,WR,1,0,0,0,0,0,0,Passenger,Indore Mhow Fast Passenger,52981
29.0,50.0,34.8,0,9,31.03448275862069,16,0,WR,1,0,0,0,0,0,0,Passenger,Mhow Indore MG Fast Passenger,52982
68.0,150.0,27.2,0,12,17.64705882352941,15,0,WR,1,0,0,0,0,0,0,Passenger,Fatehabad Mhow Passenger,52983
203.0,325.0,37.47692307692307,0,32,15.763546798029559,6,0,NR,1,0,0,0,0,0,0,Express,Rai Bareli Jaunpur Express,14202
2333.0,2655.0,52.72316384180791,3,314,13.459065580797258,10,0,NFR,0,0,1,1,1,0,0,Express,Guwahati Barmer Express Slip,15632-Slip
2574.0,2885.0,53.53206239168111,3,355,13.791763791763792,23,1,ECoR,1,0,1,1,1,0,0,Express,AMRITSAR - VISAKHAPATNAM Hirakud Exp,18508
2333.0,2850.0,49.11578947368421,2,370,15.859408486926705,23,1,NFR,0,0,0,1,1,0,0,Express,Bikaner Guwahati Express,25631
68.0,130.0,31.384615384615387,0,12,17.64705882352941,13,0,Unknown,1,0,0,0,0,0,0,Passenger,Mhow Fatehabad Fast Passenger,52984
29.0,55.0,31.636363636363637,0,9,31.03448275862069,20,0,WR,1,0,0,0,0,0,0,Passenger,Indore Mg Mhow Passenger,52985
29.0,50.0,34.8,0,9,31.03448275862069,19,0,WR,1,0,0,0,0,0,0,Passenger,Mhow Indore MG Pass,52986
292.0,815.0,21.496932515337424,1,27,9.246575342465754,11,0,WR,1,0,0,0,1,0,0,Passenger,Mhow Akola Fast Passenger,52987
292.0,765.0,22.901960784313726,1,27,9.246575342465754,23,1,WR,1,0,0,0,1,0,0,Passenger,Akola Mhow Fast Passenger,52988
91.0,185.0,29.513513513513512,0,14,15.384615384615383,19,0,WR,1,0,0,0,0,0,0,Passenger,Ujjain Mhow Passenger,52989
91.0,195.0,28.0,0,17,18.681318681318682,6,0,WR,1,0,0,0,0,0,0,Passenger,Mhow Ujjain Passenger,52990
204.0,475.0,25.768421052631577,0,29,14.215686274509803,13,0,WR,1,0,0,0,0,0,0,Passenger,Ujjain Khandwa Passenger,52991
204.0,390.0,31.384615384615383,0,29,14.215686274509803,6,0,WR,1,0,0,0,0,0,0,Passenger,Khandwa Ujjain Passenger Express,52992
292.0,730.0,24.0,1,27,9.246575342465754,20,0,WR,1,0,0,0,1,0,0,Passenger,Mhow Akola Passenger,52993
292.0,680.0,25.76470588235294,1,27,9.246575342465754,19,0,WR,1,0,0,0,1,0,0,Passenger,Akola Mhow Passenger,52994
217.0,380.0,34.26315789473684,0,64,29.493087557603687,16,0,ER,1,0,0,0,0,0,0,Passenger,Howrah Azimganj Passenger,53001
217.0,430.0,30.27906976744186,0,62,28.571428571428573,20,0,ER,1,0,0,0,0,0,0,Passenger,Azimganj Howrah Passenger,53002
339.0,625.0,32.544000000000004,1,82,24.188790560471976,21,0,ER,1,0,0,0,1,0,0,Passenger,Howrah Malda Town Fast Passenger,53003
339.0,675.0,30.133333333333333,0,82,24.188790560471976,17,0,ER,1,0,0,0,0,0,0,Passenger,Malda Howrah Fast Passenger,53004
73.0,109.0,40.18348623853211,0,18,24.65753424657534,3,1,ER,0,0,0,0,0,0,0,Passenger,Azimganj Katwa Passenger,53006
134.0,300.0,26.8,0,30,22.388059701492537,8,0,ER,1,0,0,0,0,0,0,Passenger,Katwa Rampurhat Passenger,53007
134.0,335.0,24.0,0,30,22.388059701492537,8,0,ER,1,0,0,0,0,0,0,Passenger,Rampurhat Katwa Passenger,53008
73.0,135.0,32.44444444444444,0,21,28.767123287671232,5,0,ER,0,0,0,0,0,0,0,Passenger,Azimganj Katwa Passenger,53010
73.0,143.0,30.62937062937063,0,23,31.506849315068493,7,0,ER,0,0,0,0,0,0,0,Passenger,Azimganj Katwa Passenger,53012
73.0,127.0,34.488188976377955,0,23,31.506849315068493,8,0,ER,0,0,0,0,0,0,0,Passenger,Azimganj Katwa Passenger,53014
73.0,140.0,31.285714285714285,0,18,24.65753424657534,14,0,ER,1,0,0,0,0,0,0,Passenger,Azimganj Katwa Passenger,53016
73.0,140.0,31.285714285714285,0,21,28.767123287671232,19,0,ER,1,0,0,0,0,0,0,Passenger,Katwa Azimganj Passenger,53017
73.0,150.0,29.2,0,23,31.506849315068493,15,0,ER,1,0,0,0,0,0,0,Passenger,Azimganj Katwa Passenger,53018
226.0,485.0,27.958762886597935,0,42,18.58407079646018,11,0,ER,1,0,0,0,0,0,0,Passenger,Bhagalpur Azimganj Passenger,53022
94.0,210.0,26.857142857142858,0,18,19.148936170212767,21,0,ER,1,0,0,0,0,0,0,Passenger,Azimganj Barharwa Passenger,53035
651.0,1300.0,30.046153846153846,0,119,18.27956989247312,11,0,ER,1,0,0,0,0,0,0,Passenger,Howrah-Rajgir Fast Passenger,53043
676.0,1410.0,28.76595744680851,0,120,17.75147928994083,12,0,ER,1,0,0,0,0,0,0,Passenger,Rajgir-Howrah Fast Passenger,53044
288.0,350.0,49.371428571428574,0,57,19.791666666666668,16,0,ER,1,0,0,0,0,0,0,Passenger,Mayurakshi Fast Passenger,53045
288.0,365.0,47.34246575342466,0,57,19.791666666666668,5,0,ER,1,0,0,0,0,0,0,Passenger,Mayurakshi Fast Passenger,53046
219.0,295.0,44.54237288135593,1,52,23.744292237442924,16,0,ER,1,0,0,0,0,1,0,Passenger,Viswabharati Fast Passenger,53047
219.0,300.0,43.8,1,52,23.744292237442924,5,0,ER,1,0,0,0,0,1,0,Passenger,Viswabharati Fast Passenger,53048
455.0,890.0,30.674157303370784,0,81,17.802197802197803,12,0,ER,1,0,0,0,0,0,0,Passenger,Mokameh Howrah Passenger,53050
345.0,685.0,30.218978102189784,0,51,14.782608695652174,6,0,ER,1,0,0,0,0,0,0,Passenger,Barddhaman-Hatia Passenger,53061
333.0,795.0,25.132075471698112,0,53,15.915915915915916,7,0,ER,1,0,0,0,0,0,0,Passenger,Hatia Barddhaman Passenger,53062
212.0,355.0,35.83098591549295,0,31,14.622641509433961,14,0,ER,1,0,0,0,0,0,0,Passenger,Barharwa Barddhaman Passenger,53064
112.0,155.0,43.354838709677416,0,19,16.96428571428571,9,0,ER,1,0,0,0,0,0,0,Passenger,Barddhaman Rampurhat Passenger,53065
112.0,155.0,43.354838709677416,0,19,16.96428571428571,14,0,ER,1,0,0,0,0,0,0,Passenger,Rampurhat Barddhaman Passenger,53066
